@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27}

@data
7611,'2016/10/07 15:17:18:174',342,328.543274,300.069946,47.402061,321.160522,318.764618,51.759495,353.150238,326.237488,54.136684,404.027618,324.534851,50.073891,447.897736,312.205017,48.855705,17
7612,'2016/10/07 15:17:18:237',342,328.945831,299.951538,47.411133,321.548767,318.687897,51.81432,353.653992,326.144836,54.137848,404.369781,324.402649,50.122375,448.705109,312.125549,48.86454,17
7613,'2016/10/07 15:17:18:291',342,329.075775,299.039063,47.449844,322.078186,318.03421,51.861908,354.231598,325.397949,54.189697,405.040009,323.537903,50.162594,449.413269,311.154449,48.927135,17
7614,'2016/10/07 15:17:18:344',342,328.971741,298.315552,47.447914,322.26178,317.372375,51.915649,354.189667,324.672729,54.256508,405.205048,322.833069,50.194923,449.625366,310.385498,49.015453,17
7615,'2016/10/07 15:17:18:393',342,328.436951,297.986542,47.485718,321.884705,317.216492,51.991806,353.046387,324.536804,54.246685,405.074646,322.656555,50.228828,449.197357,310.13562,49.08707,17
7616,'2016/10/07 15:17:18:441',342,328.282806,297.825012,47.50449,321.842163,317.1026,52.028118,352.589294,324.422974,54.242619,405.10733,322.60672,50.208347,448.865875,310.022858,49.105824,17
7617,'2016/10/07 15:17:18:492',342,327.954529,297.512207,47.562405,321.606934,317.071625,52.055252,352.145477,324.434509,54.292767,404.77179,322.701782,50.098862,448.238678,310.079712,49.086411,17
7618,'2016/10/07 15:17:18:543',342,327.865479,297.021973,47.742851,321.427246,316.611176,52.225994,351.856445,324.236542,54.33041,404.270905,322.598145,50.153931,447.800354,310.145599,49.145844,17
7619,'2016/10/07 15:17:18:593',342,327.31897,296.282013,47.87899,319.821991,315.616089,52.286217,349.927063,323.850403,54.281643,401.531555,322.316956,50.117233,445.761414,310.369263,49.08709,17
7620,'2016/10/07 15:17:18:642',342,327.945557,297.091736,47.842514,319.008545,314.845154,52.359272,348.769409,323.597931,54.152992,399.300415,321.994171,50.099445,444.444061,310.449829,49.062523,17
7621,'2016/10/07 15:17:18:693',342,328.737305,297.902283,47.766972,318.841797,314.598694,52.394005,348.142212,323.626678,53.952538,398.109894,321.973663,50.056541,443.668304,310.582764,49.084873,17
7622,'2016/10/07 15:17:18:744',342,329.039856,298.172272,47.718178,318.763824,314.186218,52.40958,347.79306,323.394257,53.778198,397.293243,321.789734,50.010155,443.009033,310.499176,49.115875,17
7623,'2016/10/07 15:17:18:793',342,329.273102,298.390137,47.672997,318.95813,314.02356,52.35471,347.578491,323.298981,53.66003,396.924103,321.742401,49.981049,442.6091,310.484436,49.114269,17
7624,'2016/10/07 15:17:18:858',342,328.984375,298.189117,47.653164,318.5802,313.62616,52.284245,346.820282,323.056763,53.588638,395.882843,321.637634,50.135159,442.041931,310.624939,49.169716,17
7625,'2016/10/07 15:17:18:912',342,329.019104,297.894226,47.58968,318.522369,312.97757,52.247097,346.499725,322.496033,53.51017,395.330078,321.200012,50.229507,442.216614,310.415558,49.221226,17
7626,'2016/10/07 15:17:18:960',342,329.082031,297.947937,47.55648,318.528564,312.822632,52.23315,346.485291,322.368896,53.461727,395.167755,321.121643,50.220848,442.408386,310.398346,49.266872,17
7627,'2016/10/07 15:17:19:010',342,329.094574,297.971924,47.543602,318.551086,312.757019,52.226593,346.547119,322.351929,53.424706,395.173859,321.131165,50.224854,442.68988,310.419556,49.289402,17
7628,'2016/10/07 15:17:19:061',342,328.956787,297.762329,47.537388,318.599731,312.519409,52.21814,346.66214,322.17627,53.382336,395.315002,320.978485,50.252174,442.984802,310.25058,49.297997,17
7629,'2016/10/07 15:17:19:122',342,328.773773,297.786865,47.466587,318.635559,312.959778,52.106869,346.829407,322.472961,53.318615,395.797455,321.28186,50.513924,443.511047,310.438202,49.268539,17
7630,'2016/10/07 15:17:19:175',342,328.655975,298.025696,47.413452,318.336456,313.140686,52.132839,346.842621,322.708008,53.292545,395.695953,321.51123,50.571445,444.024811,310.694153,49.331223,17
7631,'2016/10/07 15:17:19:229',342,328.419067,298.261841,47.396751,318.215424,313.423889,52.113171,346.629211,322.885376,53.258183,395.402893,321.671387,50.841873,444.605713,310.941376,49.451927,17
7632,'2016/10/07 15:17:19:290',342,328.420685,299.036469,47.425365,317.691406,313.825256,52.175026,346.391357,323.355164,53.109928,394.690125,322.148682,50.896423,444.144409,311.365723,49.561424,17
7633,'2016/10/07 15:17:19:341',342,328.491241,299.253967,47.388367,317.731781,313.885681,52.142323,346.327148,323.407471,53.071136,394.672211,322.30658,50.844059,444.092346,311.465271,49.565002,17
7634,'2016/10/07 15:17:19:392',342,328.347351,299.147766,47.390545,317.668152,313.730804,52.133068,346.068115,323.267578,53.088284,394.63092,322.388702,50.750904,443.756348,311.489807,49.570744,17
7635,'2016/10/07 15:17:19:440',342,326.956421,299.765747,47.561085,315.408539,314.464478,52.159241,343.989471,324.235046,53.05471,392.224518,323.534058,50.739616,440.325989,312.523315,49.806679,17
7636,'2016/10/07 15:17:19:490',342,326.825775,299.841187,47.580452,315.455658,314.736145,52.04977,343.929199,324.502258,53.012356,392.009125,323.848022,50.678577,439.644806,312.7565,49.824879,17
7637,'2016/10/07 15:17:19:543',342,326.645691,299.95752,47.604134,315.298035,315.124084,51.94931,343.638428,324.88623,52.996101,391.756256,324.314453,50.639698,438.902771,313.166199,49.856625,17
7638,'2016/10/07 15:17:19:604',342,326.713684,300.003967,47.614895,315.244171,315.261597,51.947136,343.983826,325.200317,52.937786,391.953857,324.677765,50.619869,438.492615,313.512573,49.866337,17
7639,'2016/10/07 15:17:19:661',342,326.985748,299.803802,47.638783,315.632019,314.751099,52.040321,344.608551,324.87738,52.841156,392.466553,324.415405,50.588253,438.48938,313.236084,49.857426,17
7640,'2016/10/07 15:17:19:707',342,327.060425,299.828003,47.641888,316.078186,314.730835,52.059223,344.967926,324.847717,52.829987,393.010864,324.443756,50.452587,438.504578,313.155884,49.806824,17
7641,'2016/10/07 15:17:19:763',342,327.473816,300.141479,47.593727,316.81897,315.267822,52.030411,345.15387,325.311768,52.896439,394.123077,325.018616,50.387604,439.128357,313.657501,49.658989,17
7642,'2016/10/07 15:17:19:811',342,327.36554,299.964355,47.552444,316.906128,315.243622,52.024372,345.040619,325.247864,52.967091,394.413513,324.955017,50.371037,439.315735,313.545685,49.655499,17
7643,'2016/10/07 15:17:19:873',342,327.100525,301.350891,47.492985,316.120209,317.385071,51.901794,344.632904,327.373199,53.020756,394.150757,326.712585,50.251144,438.350861,315.021912,49.644207,17
7644,'2016/10/07 15:17:19:938',342,327.147217,301.456573,47.560436,315.707764,318.17749,51.879543,344.770538,328.26004,53.153893,393.868622,327.361267,50.237293,437.6138,315.574951,49.645329,17
7645,'2016/10/07 15:17:19:991',342,326.989777,300.741058,47.584332,315.511017,318.579529,51.784622,345.41275,328.714661,53.372578,394.034271,327.649017,50.279648,437.496948,315.758484,49.65221,17
7646,'2016/10/07 15:17:20:042',342,326.911011,300.635895,47.601723,315.387695,318.576172,51.794106,345.821167,328.817291,53.407978,393.813599,327.650116,50.292366,437.230957,315.770294,49.682903,17
7647,'2016/10/07 15:17:20:107',342,326.533386,300.636719,47.657993,314.93219,318.779053,51.762379,345.604523,329.037384,53.42347,392.877106,327.793335,50.373383,436.367279,316.005249,49.758553,17
7648,'2016/10/07 15:17:20:157',342,326.089264,300.546326,47.715569,314.283691,318.650391,51.825108,344.999146,329.013428,53.449638,391.987854,327.818604,50.418488,435.702606,316.165588,49.830982,17
7649,'2016/10/07 15:17:20:208',342,325.736023,300.983887,47.717369,313.664764,319.19104,51.808205,344.433868,329.573547,53.435356,391.219604,328.328186,50.364365,434.903198,316.646484,49.884659,17
7650,'2016/10/07 15:17:20:271',342,325.453247,301.101379,47.770493,313.414185,320.48584,51.716316,344.197754,330.793945,53.516792,391.406311,329.507263,50.504993,435.053558,317.749573,49.963013,17
7651,'2016/10/07 15:17:20:325',342,325.651581,301.143127,47.765045,313.386841,320.585449,51.73188,344.182678,330.908936,53.5284,391.365509,329.656311,50.555393,435.222382,317.958038,50.010643,17
7652,'2016/10/07 15:17:20:374',342,325.818848,301.223663,47.559006,313.417542,320.85083,51.630634,344.654083,331.169678,53.600193,391.408936,329.935883,50.57346,435.524109,318.298767,49.982864,17
7653,'2016/10/07 15:17:20:425',342,326.077118,301.069214,47.42831,313.504028,320.849213,51.646553,345.003174,331.146179,53.690678,391.528778,329.964844,50.601841,436.015869,318.400818,50.033955,17
7654,'2016/10/07 15:17:20:474',342,326.151581,300.781555,47.387356,313.044647,320.272095,51.686848,344.614441,330.69165,53.699059,390.894989,329.607849,50.662331,435.501038,318.156067,50.06929,17
7655,'2016/10/07 15:17:20:525',342,326.329529,300.804504,47.360588,312.95163,320.21579,51.701881,344.618896,330.683289,53.723862,390.774445,329.646057,50.848701,435.746521,318.276093,50.196831,17
7656,'2016/10/07 15:17:20:575',342,326.164429,300.876587,47.414001,312.252197,320.09024,51.814793,344.038422,330.714355,53.730049,389.788269,329.669556,50.99131,434.934326,318.407135,50.282482,17
7657,'2016/10/07 15:17:20:625',342,326.70813,301.605652,47.524532,312.05072,319.956451,51.932755,343.512085,330.805786,53.634438,388.437134,329.707947,51.079979,433.702881,318.570801,50.352718,17
7658,'2016/10/07 15:17:20:675',342,326.804443,301.258484,47.456017,312.282959,319.412781,51.851913,343.345123,330.284424,53.56591,388.095551,329.34314,51.157051,433.462952,318.312469,50.334133,17
7659,'2016/10/07 15:17:20:726',342,326.635406,300.056335,47.36179,312.193665,318.322266,51.755707,343.08429,329.185638,53.545685,387.792786,328.529297,51.300182,433.875488,317.736755,50.456337,17
7660,'2016/10/07 15:17:20:773',342,326.404053,299.266907,47.310661,311.964874,317.41217,51.730988,342.663849,328.294006,53.577927,387.368073,327.907532,51.359623,433.660217,317.275543,50.515987,17
7661,'2016/10/07 15:17:24:330',343,338.063507,297.483704,47.947544,326.046509,318.325867,51.862213,357.461853,326.833496,53.775642,408.39679,316.297119,46.054291,440.63501,304.544067,46.175274,17
7662,'2016/10/07 15:17:24:377',343,337.332458,297.486206,47.854382,325.282715,318.381897,51.658451,356.322357,326.723846,53.734077,407.317261,316.432678,45.997322,439.829193,304.755859,46.147087,17
7663,'2016/10/07 15:17:24:443',343,336.298431,297.631439,47.868191,324.053558,318.595398,51.529617,354.543793,326.99292,53.593231,405.669769,316.760925,46.019287,438.415771,305.182861,46.197754,17
7664,'2016/10/07 15:17:24:495',343,335.947571,297.74292,47.860405,323.47406,318.650024,51.521126,353.944092,327.106964,53.594608,405.088104,316.983276,46.033203,437.868317,305.439667,46.216579,17
7665,'2016/10/07 15:17:24:547',343,335.779968,297.895508,47.839668,323.221741,318.810547,51.485867,353.611481,327.280151,53.599426,404.751495,317.244324,46.019775,437.605957,305.723694,46.22287,17
7666,'2016/10/07 15:17:24:594',343,335.661804,298.188354,47.863434,323.168152,319.1604,51.44873,353.226563,327.686371,53.529739,404.165497,317.635406,45.976833,437.079285,306.140259,46.19854,17
7667,'2016/10/07 15:17:24:646',343,335.665283,298.530334,47.929157,323.333923,319.583252,51.451614,353.039215,328.169434,53.493656,403.781219,318.035706,45.92688,436.621582,306.568176,46.14056,17
7668,'2016/10/07 15:17:24:697',343,335.99231,298.765381,47.932762,323.856323,319.729004,51.418976,353.110626,328.276886,53.470222,403.693054,318.255768,45.887791,436.650604,306.801147,46.11409,17
7669,'2016/10/07 15:17:24:747',343,336.489929,299.521912,47.983429,324.116913,319.959625,51.536106,352.954681,328.592041,53.485462,403.591736,318.737396,45.905323,436.818817,307.464081,46.179726,17
7670,'2016/10/07 15:17:24:814',343,337.100159,300.075439,48.03709,324.957031,320.054749,51.649761,352.559235,328.605286,53.487209,404.208435,319.077362,45.904903,437.601471,307.85257,46.213345,17
7671,'2016/10/07 15:17:24:865',343,337.081024,300.228363,48.059505,325.103882,320.029724,51.688995,352.459839,328.479614,53.574444,404.411285,319.155273,45.885277,437.834686,307.886749,46.213818,17
7672,'2016/10/07 15:17:24:914',343,337.349579,300.362061,48.032024,325.520477,319.951599,51.728794,352.714447,328.18985,53.728531,405.173401,319.180542,45.850876,438.576782,307.879211,46.186085,17
7673,'2016/10/07 15:17:24:961',343,337.432129,300.562256,48.020527,325.266174,320.002258,51.75185,352.598083,328.197449,53.770069,405.322876,319.294647,45.837666,438.707977,308.003357,46.185661,17
7674,'2016/10/07 15:17:25:016',343,337.396545,300.631287,48.014973,324.806824,319.938721,51.804375,352.476349,328.115997,53.847713,405.465057,319.381683,45.850109,438.92627,308.081787,46.225765,17
7675,'2016/10/07 15:17:25:066',343,337.67453,300.936523,48.043308,325.194763,320.297363,51.832664,352.942322,328.463318,53.862965,406.05835,319.634308,45.858562,439.470825,308.27121,46.258743,17
7676,'2016/10/07 15:17:25:127',343,337.619629,301.357117,48.088318,324.992249,320.760895,51.878536,352.792999,328.941833,53.90036,406.195435,320.1698,45.900341,439.471497,308.781128,46.304367,17
7677,'2016/10/07 15:17:25:178',343,337.707947,301.711334,48.095329,325.078644,321.112701,51.875175,353.105652,329.3461,53.852158,406.3172,320.483398,45.909191,439.511963,309.066071,46.30373,17
8677,'2016/10/07 15:59:10:659',405,309.249695,288.648834,59.012264,439.225616,290.05426,58.669476,456.002594,295.926819,57.933666,487.736511,294.922455,56.843174,556.993591,248.068008,74.696526,25
8678,'2016/10/07 15:59:10:924',405,310.289612,288.496307,58.994705,439.603149,290.095398,58.645905,456.267242,295.970703,57.909367,487.964417,295.002716,57.137829,556.776733,247.89035,74.656685,25
8679,'2016/10/07 15:59:11:177',405,309.510834,285.989716,58.846584,436.471527,288.365356,58.585567,452.955688,294.247406,57.93306,485.016754,293.505493,57.143364,553.706238,245.997849,74.774734,25
8680,'2016/10/07 15:59:11:443',405,309.527344,282.745209,58.882278,433.564392,285.793671,58.696159,450.433472,291.645996,58.140442,482.792114,291.271606,57.357307,552.103394,243.593994,74.734138,25
8681,'2016/10/07 15:59:11:699',405,311.504974,282.627228,58.953888,433.30661,284.7323,58.886181,450.874695,290.365326,58.478176,483.537506,289.780579,57.826271,552.129761,242.755951,74.50975,25
8682,'2016/10/07 15:59:11:962',405,312.563721,283.443176,58.948841,433.019745,285.189514,58.903389,451.125122,290.741302,58.473091,483.754944,290.208801,57.914482,552.414551,243.414856,74.509438,25
8683,'2016/10/07 15:59:12:214',405,314.197388,284.413879,58.908623,434.472992,286.208252,58.905296,452.550507,291.77655,58.502735,485.276337,291.2005,57.984814,554.468262,244.860764,74.608315,25
8684,'2016/10/07 15:59:12:464',405,314.920624,284.574799,59.060108,435.33548,286.691284,58.950569,453.008362,292.38501,58.5303,485.824982,291.927704,57.784187,555.078979,245.078415,74.814301,25
8685,'2016/10/07 15:59:12:725',405,314.431824,284.117126,59.108097,435.881348,286.553223,58.958263,453.090668,292.24646,58.571587,485.822113,291.848267,57.809235,554.094421,245.095169,74.840271,25
8686,'2016/10/07 15:59:12:981',405,314.785278,284.166718,59.107628,435.86261,286.343903,58.952877,453.082581,291.976257,58.641171,485.99823,291.642334,57.788517,553.844727,244.840179,74.709259,25
8687,'2016/10/07 15:59:13:253',405,315.027466,283.962708,59.12384,435.777893,286.077087,58.983437,453.167877,291.729431,58.6422,486.129028,291.410034,57.780781,553.038025,244.462494,74.738739,25
8688,'2016/10/07 15:59:13:515',405,316.62973,281.809204,59.037056,436.124268,283.993835,58.990208,453.922424,289.686035,58.620117,487.158325,289.566284,57.667984,553.922546,242.665985,74.32431,25
8689,'2016/10/07 15:59:13:766',405,318.678833,280.218201,58.892708,436.821045,282.3255,59.151955,455.154663,288.18512,58.739872,488.603516,288.018433,58.002239,554.694519,241.895111,74.006088,25
8690,'2016/10/07 15:59:14:018',405,317.358978,278.321716,58.866722,435.197662,280.387207,59.082859,453.630005,286.280304,58.535561,487.036133,286.171204,57.777664,552.610779,239.35434,74.175522,25
8691,'2016/10/07 15:59:14:278',405,316.006714,278.460876,58.798573,434.335419,280.334442,58.794907,452.335571,286.255005,58.416389,485.689209,286.113586,57.622452,550.95282,239.731476,74.238472,25
8692,'2016/10/07 15:59:14:536',405,317.384857,279.966309,58.700302,433.637543,281.518921,59.008865,452.409088,287.226074,58.739311,486.382355,287.406891,57.747669,550.869751,242.291382,73.995361,25
8693,'2016/10/07 15:59:14:789',405,318.210083,280.78894,58.745087,434.087036,283.067688,59.097065,452.769745,288.884644,58.794701,486.590088,289.153503,58.062809,550.932983,244.175827,74.197212,25
8694,'2016/10/07 16:00:17:571',406,425.200684,390.577942,51.621372,301.991699,317.235596,68.781601,392.134644,283.220398,71.926468,491.867004,318.814911,72.098892,444.522522,380.479401,56.847828,23
8695,'2016/10/07 16:00:17:819',406,425.369232,389.890076,51.54652,302.941589,316.386627,68.715492,392.871368,282.6203,71.868439,492.294067,318.295197,72.003616,444.89856,379.594818,56.623489,23
8696,'2016/10/07 16:00:18:081',406,424.922211,391.934875,51.540596,303.274506,317.304688,68.740875,393.107422,283.815613,71.937347,492.260681,319.560181,72.003845,445.340057,380.101624,56.484688,23
8697,'2016/10/07 16:00:18:334',406,424.317261,393.011047,51.581146,302.675415,317.90683,68.741142,392.175812,284.917847,71.956184,490.801483,320.84906,72.045128,444.878082,380.676086,56.558914,23
8698,'2016/10/07 16:00:18:598',406,424.933716,393.292206,51.553932,304.293579,317.250732,68.854996,394.474457,284.578918,72.045319,492.377716,321.106049,72.126907,445.712799,380.70459,56.576805,23
8699,'2016/10/07 16:00:18:852',406,426.204651,393.296387,51.472393,307.430939,317.616211,68.919464,397.83374,285.109375,72.146385,495.28537,321.731476,72.191528,447.214325,381.582123,56.446308,23
